create database test;
use database test;
create table test(id int, num float, num2 float unique, name char(10));
insert into test values(71178,131551.1558304,14247.8695434,xuwjo);
insert into test values(71179,288706.4925195,34458.5442457,zobbhxsx);
insert into test values(71180,52565.6555694,6028.7974834,krg);
insert into test values(71181,308634.4264475,33129.4268494,ulmeii);
insert into test values(71182,151844.6321133,-10236.7282949,xf);
insert into test values(71183,279952.0417587,16655.4126599,hheqj);
insert into test values(71184,277248.3112209,30969.8392868,rbkaklch);
insert into test values(71185,209302.1929342,6148.1023875,udp);
insert into test values(71186,201751.9181623,8185.4142412,eyclmwx);
insert into test values(71187,35075.8604039,-13655.0873614,pa);
insert into test values(71188,169608.6569574,20629.7658758,zunof);
insert into test values(71189,265810.5142647,27482.6289148,bwshgsdr);
insert into test values(71190,40802.4756669,-7121.9053897,mqfs);
insert into test values(71191,253765.8103317,30717.2777647,wslkhdz);
insert into test values(71192,243400.8388598,23076.1914660,zn);
insert into test values(71193,3502.9455269,-2137.2087048,jhdnjn);
insert into test values(71194,182343.5837280,3414.1072142,t);
insert into test values(71195,155475.2774883,-13044.5541290,wdoy);
insert into test values(71196,239410.2163999,11530.8582770,gftjdri);
insert into test values(71197,41369.1025608,-7126.6093251,rah);
insert into test values(71198,135695.9416382,-4363.1907312,tcmuec);
insert into test values(71199,93805.9142226,1669.3657919,d);
insert into test values(71200,11356.4505955,-17406.3310123,oyxx);
insert into test values(71201,198579.1183646,-5911.5567419,qskqhxko);
insert into test values(71202,198107.2663603,-7006.1293445,bup);
insert into test values(71203,9091.6690101,-5024.1411869,lpvtii);
insert into test values(71204,5278.1435414,-72.4168848,n);
insert into test values(71205,-39685.4939217,-25825.6846983,ylneb);
insert into test values(71206,187134.9684751,-9399.5501736,iftpclug);
insert into test values(71207,96052.0380176,-5325.7474123,lhy);
insert into test values(71208,141284.7855998,-7248.3564171,vblaew);
insert into test values(71209,386.6872718,-23135.0166487,fe);
insert into test values(71210,174886.1453850,18275.9599174,iywdf);
insert into test values(71211,242011.9726349,28824.7677230,sabwgsvq);
insert into test values(71212,27768.1540037,-30063.1250735,duog);
insert into test values(71213,206522.3119123,22011.1537244,fwuzzcr);
insert into test values(71214,208705.8631288,13568.9537930,qq);
insert into test values(71215,-1809.9190755,-19471.5123324,alecb);
insert into test values(71216,233403.1052505,9928.6381251,c);
insert into test values(71217,208729.1760629,5722.3539350,nhxn);
insert into test values(71218,192202.1609847,2829.1126925,xjcgdra);
insert into test values(71219,91942.0176271,10151.0447235,ad);
insert into test values(71220,161246.0426353,-2369.8929352,kfvjeu);
insert into test values(71221,144865.6003127,8183.8914504,u);
insert into test values(71222,64598.5083812,1358.4053697,xcgm);
insert into test values(71223,244179.7177483,25356.4878777,hwtfzxc);
insert into test values(71224,84855.5522714,-18481.1836648,syy);
insert into test values(71225,34640.7616937,-3031.7674713,usdiai);
insert into test values(71226,56349.0530252,6442.8382962,e);
insert into test values(71227,-34470.1538613,-28187.2023256,ppwtc);
insert into test values(71228,163320.3107517,-8058.3746105,rjbdclmf);
insert into test values(71229,-17190.0741763,-16800.3691095,clh);
insert into test values(71230,166834.8707136,-5255.0597450,mfmpww);
insert into test values(71231,-34289.1960158,-32666.0555627,oh);
insert into test values(71232,180200.5586988,15926.7142753,zcfsx);
insert into test values(71233,151886.1062404,-11545.1382582,jekkyrnp);
insert into test values(71234,205887.8399024,25034.5325804,myp);
insert into test values(71235,159321.0558596,13310.2519473,wadnzcj);
insert into test values(71236,174021.9621488,4063.0865717,gu);
insert into test values(71237,3516.1808419,-21810.9438889,jonzb);
insert into test values(71238,140442.0009030,-15033.1239024,trbjugph);
insert into test values(71239,261984.9942924,24489.5057475,elgc);
insert into test values(71240,145004.2286465,-5871.3760163,gnluvrs);
insert into test values(71241,57254.3963467,645.7973902,qh);
insert into test values(71242,186796.1596266,-376.5899695,bjexwu);
insert into test values(71243,195927.4636783,14699.7285859,d);
insert into test values(71244,51563.7054838,-21582.9496556,ogob);
insert into test values(71245,196969.4214793,16654.4651043,yautzxu);
insert into test values(71246,-28388.2787494,-29955.8019013,bch);
insert into test values(71247,60190.7483390,-1038.5946593,lwmwsi);
insert into test values(71248,107432.9165244,12960.3030544,v);
insert into test values(71249,232533.7734683,14202.7848101,gsxh);
insert into test values(71250,139503.6294883,-6718.4692932,inksulee);
insert into test values(71251,194639.3549287,11872.6634931,tpq);
insert into test values(71252,192384.9740992,-3261.7579373,djvdwo);
insert into test values(71253,-47246.4896990,-30474.9633515,f);
insert into test values(71254,185526.4798634,13578.8899461,qfogp);
insert into test values(71255,128069.4361290,-10205.2297731,ahtzqrfo);
insert into test values(71256,26297.7915892,-28153.6826964,dcy);
insert into test values(71257,65777.6029748,-3925.0402229,nemcrc);
insert into test values(71258,139338.4792537,-5442.7242622,xy);
insert into test values(71259,8842.5077462,-24160.4296101,aswnt);
insert into test values(71260,116627.3724160,-13691.9379811,kubyughg);
insert into test values(71261,248947.3903658,1547.7676616,vopq);
insert into test values(71262,97796.6277209,-14573.0424411,xrujvjk);
insert into test values(71263,22561.8733895,-8860.8756285,hl);
insert into test values(71264,223536.9373281,19954.9842777,snfmp);
insert into test values(71265,246987.3856083,21214.3103928,u);
insert into test values(71266,104816.7537152,-2816.2287293,fjxp);
insert into test values(71267,149770.5417849,7953.8584615,pedirxm);
insert into test values(71268,230917.7574545,27873.0411334,rg);
insert into test values(71269,85740.8761297,954.6686148,cavlsi);
insert into test values(71270,158617.8965441,19490.3100501,m);
insert into test values(71271,285798.2886587,32971.0124214,pwgw);
insert into test values(71272,135444.7600259,-11228.8745237,zqtpmln);
insert into test values(71273,81388.8189807,398.7817934,ktz);
insert into test values(71274,217935.0890014,-1268.4528408,mnesoo);
insert into test values(71275,3633.8047236,-23979.5913978,w);
insert into test values(71276,190852.8195129,11231.1173886,hjwvp);
insert into test values(71277,104254.7932983,-8864.0423265,jlcoqrxn);
insert into test values(71278,238135.2157450,519.3659198,ufh);
insert into test values(71279,91327.6585856,-1931.7788865,eimrjc);
insert into test values(71280,104645.3400582,-14949.7181596,gc);
insert into test values(71281,14168.9510695,-26508.6129921,refcl);
insert into test values(71282,92810.7356306,-12352.0156212,bykmmgzf);
insert into test values(71283,136070.0501998,2198.4984735,esq);
insert into test values(71284,50599.3899274,-23273.3669308,oudynic);
insert into test values(71285,-12116.6447777,-18367.3561587,yp);
insert into test values(71286,228862.9243613,17607.1686352,brobp);
insert into test values(71287,81378.6609010,-15837.4827141,llbtpmip);
insert into test values(71288,158073.6810976,15951.0376595,wnge);
insert into test values(71289,102562.4070622,-747.8764439,yhmwjxe);
insert into test values(71290,196201.2163434,18363.1409688,ij);
insert into test values(71291,111291.0381070,2947.9588430,teeiki);
insert into test values(71292,143218.3611714,-15724.4977896,v);
insert into test values(71293,272751.7577093,10028.1715228,gapl);
insert into test values(71294,88247.1918442,-19929.2957069,quudmdf);
insert into test values(71295,293230.6328921,29072.6220473,swh);
insert into test values(71296,243485.2113303,724.8544519,dqnggo);
insert into test values(71297,54691.1476116,-17467.8866427,n);
insert into test values(71298,128623.1934456,5665.4399193,qnxk);
insert into test values(71299,80438.1358343,-7524.1161230,aplcirpm);
insert into test values(71300,124883.1790570,-10955.7575293,kjq);
insert into test values(71301,116877.7717144,61.5081485,nlvfkc);
insert into test values(71302,291254.6586577,20937.1674607,x);
insert into test values(71303,19495.4618726,-28856.5557365,iioql);
insert into test values(71304,68996.1513391,-11010.8015917,kctbexre);
insert into test values(71305,22818.7644760,-9276.2055691,vwz);
insert into test values(71306,3393.3874400,-31972.1199610,fymmfiu);
insert into test values(71307,278285.5481349,12275.7609113,hs);
insert into test values(71308,234189.2533779,15259.3952750,svxph);
insert into test values(71309,57562.1281020,-14497.5186718,cpcihmao);
insert into test values(71310,145035.0555652,-6990.8229065,frpa);
insert into test values(71311,55364.8191740,-9448.2564296,pluljxw);
insert into test values(71312,161516.1137332,8857.1267417,zn);
insert into test values(71313,57492.0268454,-22483.5299651,khfwc);
insert into test values(71314,194277.6100488,-9210.0069039,m);
insert into test values(71315,907.2924732,-11343.5667930,xeyz);
insert into test values(71316,107398.0993501,13085.9241636,hydsfdx);
insert into test values(71317,44798.3521908,5446.0325004,ja);
insert into test values(71318,-55988.7893328,-37422.5323075,uuwvgo);
insert into test values(71319,105752.0187875,-10952.2423366,e);
insert into test values(71320,115587.6289231,-17276.0395312,hrgy);
insert into test values(71321,93012.8520817,-6104.1454736,rturarh);
insert into test values(71322,11635.0827274,-22428.6300313,bnz);
insert into test values(71323,142429.9313721,2056.0795167,epeucc);
insert into test values(71324,17225.5080158,-12695.1714433,o);
insert into test values(71325,91120.6049045,10504.8362327,zlxfd);
insert into test values(71326,45179.6167148,-9670.8122147,bgcyexjv);
insert into test values(71327,234670.0520649,19399.5208253,lah);
insert into test values(71328,15823.8947921,1393.4237448,wcnbfi);
insert into test values(71329,243592.0025537,2768.6981499,yw);
insert into test values(71330,239515.7357199,12911.6408946,jyfez);
insert into test values(71331,33747.7794865,-13156.1901353,tslxzmsn);
insert into test values(71332,66314.8149468,-20629.7577759,vvq);
insert into test values(71333,8158.8773502,-18148.7062061,gpdabxo);
insert into test values(71334,126822.4310296,-649.9411351,qr);
insert into test values(71335,62820.7401355,-24829.9996279,tlolc);
insert into test values(71336,22304.1438261,-16643.9711080,dnbvdsux);
insert into test values(71337,-12127.1356832,-34296.7610716,oiho);
insert into test values(71338,60131.2229622,4376.9771211,qcmhxdp);
insert into test values(71339,10055.8008670,-4066.3163597,ae);
insert into test values(71340,-30498.2159557,-35436.7237763,lyfkyo);
insert into test values(71341,156811.2534700,-4437.7656432,n);
insert into test values(71342,168841.3036222,1490.8300069,yupn);
insert into test values(71343,45815.5569598,-14804.4616667,ixufarz);
insert into test values(71344,223472.1133632,6243.8935310,kri);
insert into test values(71345,167980.0778696,4049.3839301,vtnrcc);
insert into test values(71346,68273.7152437,-6182.4599158,f);
insert into test values(71347,24710.8616458,-2872.8521241,ipyu);
insert into test values(71348,21365.3636675,-8329.3477575,sjlmwxbu);
insert into test values(71349,121417.2665602,7924.3065631,ceq);
insert into test values(71350,41373.6424820,3386.2993286,fgwpxi);
insert into test values(71351,304841.3156349,32223.1340672,p);
insert into test values(71352,244842.2984962,10563.8964892,acotz);
insert into test values(71353,9932.0486256,-11815.4673708,cwulamkm);
insert into test values(71354,-46889.9095507,-32099.4403127,myz);
insert into test values(71355,-38996.1027560,-26845.3893439,xtmotwg);
insert into test values(71356,92139.1563333,-10155.7108790,zv);
insert into test values(71357,134441.2308322,14531.1361720,kpxzu);
insert into test values(71358,-1510.5994017,-15310.9051326,urckvsmw);
insert into test values(71359,41123.4828121,-15529.1739203,wlqd);
insert into test values(71360,12933.3539334,-4322.9138123,hfvvxdh);
insert into test values(71361,300464.2170466,26575.7468694,ri);
insert into test values(71362,282840.1956439,16937.4203000,ucfyy);
insert into test values(71363,207870.6463262,2076.7457104,e);
insert into test values(71364,222094.9274448,20256.6833475,oyyk);
insert into test values(71365,-1389.7902814,-23513.2966476,radusrr);
insert into test values(71366,117403.8560453,-18551.4548200,bu);
insert into test values(71367,193530.2280918,6042.6916232,mxwfuu);
insert into test values(71368,119332.9711730,331.9875213,o);
insert into test values(71369,11677.2312322,-25813.6497931,zthi);
insert into test values(71370,-2448.0037409,-6993.5966408,jnubwxtt);
insert into test values(71371,8165.5779083,-3549.6696930,lhz);
insert into test values(71372,66923.6909435,5379.5100377,wkfepi);
insert into test values(71373,30805.2652251,-1411.3343426,g);
insert into test values(71374,250158.9867792,8214.9326241,jgxhr);
insert into test values(71375,-13863.7247349,-10474.7185293,tadasmcl);
insert into test values(71376,164903.1232481,-3430.2388549,dci);
insert into test values(71377,199116.9605022,3156.2436261,owndtw);
insert into test values(71378,57458.2905074,-19660.1243007,qz);
insert into test values(71379,139764.2515508,12182.9523979,btgom);
insert into test values(71380,299764.0962029,26185.4510229,lvlhnsev);
insert into test values(71381,62847.8659286,-1749.8156611,npq);
